Timestamp,ID,Gender,State,Parent Education Level,Household Income Level,Study Duration,Study Frequency,Learning Style,Study Resources,Past Exam Practice,Study Space,Attendance,Study Impact by extracurricular activity,Teacher Support,Progress Monitoring,Performance,Score Level
2024-07-05 21:31:54,5027,Female,Gombe,Secondary school,Low income,Less than 1 hour,Every day,Reading notes,Past questions,Sometimes,Yes,Rarely,Hinders somewhat,Always,Always,I performed worse than expected,< 120
2024-05-13 10:05:48,5028,Male,Enugu,University,Middle income,1-2 hours,Once a week,Listening to lectures,Videos,Always,No,Never,Helps a lot,Usually,Often,I performed better than expected,200 - 270
2024-07-27 03:49:42,5029,Female,Ogun,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,Never,Reading notes,Past questions,Sometimes,No,Sometimes,Helps somewhat,Rarely,Never,I performed as expected,< 120
2024-07-05 23:58:51,5030,Male,Ekiti,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Every day,Hands-on practice,Textbooks,Rarely,Yes,Never,Helps somewhat,Sometimes,Rarely,I performed as expected,200 - 270
2024-04-03 00:16:19,5031,Female,Katsina,Primary school,High income,Less than 1 hour,Once a week,Reading notes,Past questions,Always,No,Almost always,Hinders a lot,Usually,Never,I performed better than expected,< 120
2024-10-01 09:13:58,5032,Female,Oyo,Secondary school,Low income,More than 4 hours,4-6 times a week,Group discussions,Tutor,Sometimes,Yes,Rarely,Hinders a lot,Sometimes,Always,I performed worse than expected,120 - 200
2024-06-23 11:04:09,5033,Male,Kaduna,University,High income,Less than 1 hour,2-3 times a week,Reading notes,Videos,Sometimes,No,Almost always,Helps a lot,Never,Often,I performed as expected,< 120
2024-03-26 22:30:42,5034,Female,Lagos,Secondary school,Middle income,1-2 hours,Every day,Group discussions,Videos,Always,Yes,Rarely,Helps somewhat,Rarely,Never,I performed as expected,200 - 270
2024-05-04 09:09:12,5035,Female,Bayelsa,Secondary school,Middle income,Less than 1 hour,2-3 times a week,Reading notes,Tutor,Often,Yes,Sometimes,No impact,Sometimes,Never,I performed as expected,120 - 200
2024-08-20 19:43:28,5036,Female,Borno,Secondary school,High income,More than 4 hours,Never,Hands-on practice,Past questions,Rarely,Yes,Never,Hinders a lot,Usually,Sometimes,I performed better than expected,< 120
2024-04-30 16:04:23,5037,Female,Ondo,University,Middle income,Less than 1 hour,Only before exams,Listening to lectures,Tutor,Rarely,Yes,Always,Hinders a lot,Sometimes,Never,I performed worse than expected,< 120
2024-07-10 21:15:06,5038,Female,Bayelsa,Secondary school,High income,Less than 1 hour,4-6 times a week,Hands-on practice,Past questions,Sometimes,Yes,Sometimes,Helps a lot,Never,Rarely,I performed better than expected,> 270
2024-05-03 19:53:59,5039,Female,Bauchi,No formal education,Low income,Less than 1 hour,4-6 times a week,Listening to lectures,Textbooks,Sometimes,Yes,Sometimes,Hinders somewhat,Always,Never,I performed worse than expected,200 - 270
2024-06-26 16:00:57,5040,Female,Oyo,No formal education,Low income,More than 4 hours,Only before exams,Listening to lectures,Textbooks,Never,Yes,Never,Helps a lot,Rarely,Rarely,I performed as expected,< 120
2024-01-13 14:02:10,5041,Male,Edo,Secondary school,High income,1-2 hours,4-6 times a week,Watching videos,Videos,Sometimes,Yes,Never,Helps somewhat,Rarely,Sometimes,I performed better than expected,120 - 200
2024-03-22 13:33:42,5042,Male,Osun,Secondary school,Middle income,2-4 hours,4-6 times a week,Listening to lectures,Tutor,Sometimes,Yes,Sometimes,Hinders somewhat,Always,Never,I performed worse than expected,> 270
2024-02-12 07:00:34,5043,Female,Anambra,Secondary school,Middle income,2-4 hours,Never,Hands-on practice,Videos,Sometimes,No,Rarely,Helps a lot,Sometimes,Always,I performed better than expected,120 - 200
2024-03-24 11:22:45,5044,Female,Oyo,No formal education,Low income,2-4 hours,4-6 times a week,Reading notes,Online materials,Rarely,No,Always,Hinders a lot,Always,Always,I performed better than expected,> 270
2024-05-10 23:49:56,5045,Male,Katsina,No formal education,Low income,2-4 hours,Once a week,Group discussions,Past questions,Always,No,Rarely,Helps a lot,Rarely,Sometimes,I performed as expected,< 120
2024-05-09 12:09:06,5046,Female,Yobe,Secondary school,Low income,1-2 hours,Once a week,Hands-on practice,Textbooks,Always,Yes,Sometimes,Helps somewhat,Usually,Rarely,I performed worse than expected,200 - 270
2024-05-25 06:28:28,5047,Female,Kogi,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,4-6 times a week,Reading notes,Textbooks,Always,No,Rarely,Hinders a lot,Usually,Often,I performed better than expected,200 - 270
2024-01-22 15:08:57,5048,Male,Benue,Secondary school,High income,2-4 hours,4-6 times a week,Listening to lectures,Tutor,Often,Yes,Sometimes,Hinders somewhat,Never,Rarely,I performed better than expected,> 270
2024-06-14 02:16:27,5049,Female,Lagos,Primary school,High income,1-2 hours,Once a week,Reading notes,Past questions,Rarely,No,Almost always,Helps somewhat,Never,Rarely,I performed better than expected,200 - 270
2024-08-24 01:11:55,5050,Female,Kano,Secondary school,Middle income,More than 4 hours,2-3 times a week,Watching videos,Past questions,Always,Yes,Rarely,Helps a lot,Never,Rarely,I performed better than expected,> 270
2024-05-08 09:04:30,5051,Female,Zamfara,Primary school,Middle income,1-2 hours,2-3 times a week,Listening to lectures,Tutor,Rarely,No,Rarely,Helps a lot,Never,Sometimes,I performed as expected,200 - 270
2024-09-07 09:00:33,5052,Male,Anambra,University,High income,More than 4 hours,2-3 times a week,Group discussions,Past questions,Sometimes,No,Sometimes,Hinders somewhat,Always,Never,I performed better than expected,< 120
2024-09-07 11:16:13,5053,Male,Benue,No formal education,High income,2-4 hours,4-6 times a week,Listening to lectures,Tutor,Rarely,Yes,Sometimes,Hinders a lot,Usually,Always,I performed better than expected,200 - 270
2024-08-21 18:26:41,5054,Male,Delta,Secondary school,Low income,1-2 hours,Never,Listening to lectures,Online materials,Rarely,No,Always,Hinders a lot,Never,Always,I performed better than expected,< 120
2024-08-07 19:30:54,5055,Male,Lagos,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,Never,Watching videos,Past questions,Always,No,Rarely,Hinders somewhat,Never,Never,I performed worse than expected,120 - 200
2024-05-26 21:31:42,5056,Male,Kebbi,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,Never,Listening to lectures,Textbooks,Often,No,Rarely,Hinders a lot,Rarely,Often,I performed worse than expected,200 - 270
2024-03-16 06:21:42,5057,Male,Rivers,No formal education,High income,Less than 1 hour,Every day,Group discussions,Videos,Rarely,No,Sometimes,Helps a lot,Sometimes,Sometimes,I performed worse than expected,< 120
2024-02-21 14:49:51,5058,Female,Kaduna,"Postgraduate(Masters,PhD)",Low income,1-2 hours,Never,Reading notes,Textbooks,Sometimes,Yes,Almost always,Hinders somewhat,Sometimes,Never,I performed worse than expected,200 - 270
2024-02-24 18:43:08,5059,Male,Abia,University,Low income,Less than 1 hour,Never,Hands-on practice,Textbooks,Rarely,Yes,Almost always,Helps a lot,Never,Often,I performed better than expected,> 270
2024-05-08 17:27:43,5060,Male,Jigawa,University,High income,2-4 hours,Once a week,Watching videos,Past questions,Always,Yes,Almost always,Hinders a lot,Always,Often,I performed better than expected,< 120
2024-10-06 18:30:34,5061,Male,Kogi,"Postgraduate(Masters,PhD)",High income,2-4 hours,Once a week,Listening to lectures,Textbooks,Often,No,Rarely,No impact,Sometimes,Always,I performed worse than expected,200 - 270
2024-05-13 06:09:12,5062,Male,Abia,Primary school,Middle income,Less than 1 hour,4-6 times a week,Watching videos,Online materials,Always,Yes,Never,Hinders a lot,Usually,Sometimes,I performed better than expected,200 - 270
2024-08-16 02:03:26,5063,Male,Sokoto,"Postgraduate(Masters,PhD)",Low income,1-2 hours,Only before exams,Listening to lectures,Videos,Rarely,No,Almost always,Hinders a lot,Usually,Sometimes,I performed better than expected,> 270
2024-09-08 04:38:25,5064,Female,Kwara,Secondary school,Low income,1-2 hours,Once a week,Reading notes,Online materials,Always,Yes,Rarely,Hinders somewhat,Usually,Always,I performed better than expected,200 - 270
2024-04-26 06:21:51,5065,Male,Plateau,Secondary school,Middle income,1-2 hours,Only before exams,Listening to lectures,Textbooks,Never,Yes,Sometimes,No impact,Never,Often,I performed worse than expected,> 270
2024-01-18 11:18:34,5066,Male,Borno,University,High income,Less than 1 hour,Every day,Watching videos,Textbooks,Often,No,Never,No impact,Never,Rarely,I performed better than expected,< 120
2024-03-10 01:39:03,5067,Male,Cross River,Primary school,Low income,Less than 1 hour,4-6 times a week,Reading notes,Textbooks,Never,Yes,Rarely,No impact,Sometimes,Often,I performed better than expected,120 - 200
2024-08-15 09:02:45,5068,Female,Akwa Ibom,Secondary school,Low income,1-2 hours,Once a week,Hands-on practice,Online materials,Rarely,No,Never,Helps a lot,Rarely,Never,I performed better than expected,> 270
2024-03-30 02:25:56,5069,Female,Enugu,University,Middle income,More than 4 hours,4-6 times a week,Watching videos,Textbooks,Always,Yes,Never,Hinders a lot,Usually,Rarely,I performed as expected,120 - 200
2024-04-14 22:05:30,5070,Male,FCT,Primary school,Middle income,1-2 hours,2-3 times a week,Group discussions,Past questions,Sometimes,No,Never,No impact,Never,Always,I performed as expected,< 120
2024-03-22 04:38:50,5071,Male,Kwara,Secondary school,High income,1-2 hours,Every day,Group discussions,Textbooks,Sometimes,No,Almost always,Helps a lot,Sometimes,Often,I performed worse than expected,120 - 200
2024-02-16 05:54:10,5072,Male,Kogi,University,Low income,1-2 hours,4-6 times a week,Watching videos,Textbooks,Sometimes,No,Sometimes,No impact,Sometimes,Never,I performed as expected,> 270
2024-04-18 17:03:13,5073,Male,Ogun,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Once a week,Reading notes,Online materials,Always,No,Sometimes,No impact,Never,Always,I performed as expected,< 120
2024-01-31 16:27:13,5074,Male,Niger,No formal education,Low income,2-4 hours,Once a week,Watching videos,Past questions,Never,Yes,Almost always,Hinders somewhat,Rarely,Never,I performed as expected,120 - 200
2024-02-15 21:37:03,5075,Female,Niger,No formal education,Low income,Less than 1 hour,Every day,Listening to lectures,Videos,Always,Yes,Always,No impact,Rarely,Never,I performed worse than expected,200 - 270
2024-05-08 10:37:35,5076,Male,Bayelsa,Secondary school,Middle income,More than 4 hours,Never,Hands-on practice,Online materials,Always,Yes,Almost always,Hinders a lot,Usually,Often,I performed better than expected,200 - 270
2024-06-07 13:16:00,5077,Male,Ebonyi,No formal education,Low income,Less than 1 hour,Only before exams,Group discussions,Textbooks,Always,Yes,Always,Helps a lot,Usually,Never,I performed better than expected,< 120
2024-02-12 10:50:57,5078,Male,Cross River,Secondary school,Low income,1-2 hours,4-6 times a week,Reading notes,Videos,Often,No,Sometimes,No impact,Never,Rarely,I performed worse than expected,120 - 200
2024-09-23 10:16:30,5079,Male,Ekiti,Secondary school,Middle income,2-4 hours,4-6 times a week,Group discussions,Tutor,Never,Yes,Rarely,Hinders somewhat,Never,Often,I performed better than expected,> 270
2024-09-04 23:32:21,5080,Male,Kebbi,University,Low income,More than 4 hours,2-3 times a week,Group discussions,Past questions,Never,Yes,Always,No impact,Never,Often,I performed as expected,120 - 200
2024-06-05 10:08:57,5081,Female,Jigawa,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Only before exams,Hands-on practice,Videos,Rarely,Yes,Rarely,No impact,Never,Often,I performed as expected,< 120
2024-08-31 10:03:40,5082,Male,Borno,University,Middle income,1-2 hours,4-6 times a week,Listening to lectures,Videos,Sometimes,No,Sometimes,No impact,Never,Never,I performed as expected,200 - 270
2024-02-08 04:44:30,5083,Male,Ebonyi,"Postgraduate(Masters,PhD)",Low income,2-4 hours,Once a week,Listening to lectures,Past questions,Sometimes,No,Never,Helps somewhat,Always,Rarely,I performed as expected,200 - 270
2024-02-13 03:12:37,5084,Female,Kwara,Secondary school,Middle income,Less than 1 hour,Once a week,Listening to lectures,Online materials,Sometimes,No,Always,Hinders somewhat,Always,Never,I performed as expected,> 270
2024-03-14 18:24:28,5085,Male,Imo,No formal education,Middle income,2-4 hours,Never,Watching videos,Videos,Sometimes,Yes,Never,Hinders a lot,Always,Always,I performed as expected,< 120
2024-05-31 13:43:27,5086,Male,Nasarawa,"Postgraduate(Masters,PhD)",High income,2-4 hours,Once a week,Hands-on practice,Online materials,Often,Yes,Always,No impact,Never,Always,I performed better than expected,200 - 270
2024-01-06 20:40:18,5087,Female,Enugu,Primary school,Middle income,2-4 hours,2-3 times a week,Listening to lectures,Past questions,Often,No,Always,No impact,Sometimes,Never,I performed better than expected,< 120
2024-01-24 19:20:02,5088,Male,Kogi,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Once a week,Hands-on practice,Textbooks,Sometimes,No,Never,Hinders somewhat,Rarely,Often,I performed as expected,< 120
2024-07-24 17:05:45,5089,Male,Plateau,Primary school,High income,Less than 1 hour,2-3 times a week,Listening to lectures,Tutor,Never,Yes,Never,Helps somewhat,Sometimes,Often,I performed worse than expected,> 270
2024-05-15 14:40:47,5090,Female,Nasarawa,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,2-3 times a week,Listening to lectures,Textbooks,Often,Yes,Never,Hinders somewhat,Rarely,Sometimes,I performed better than expected,120 - 200
2024-10-02 14:23:15,5091,Male,Ogun,"Postgraduate(Masters,PhD)",Low income,2-4 hours,Once a week,Group discussions,Textbooks,Rarely,No,Rarely,Helps a lot,Rarely,Rarely,I performed as expected,200 - 270
2024-08-18 18:30:53,5092,Male,Nasarawa,Primary school,High income,More than 4 hours,Once a week,Hands-on practice,Textbooks,Rarely,No,Always,Hinders a lot,Rarely,Sometimes,I performed worse than expected,> 270
2024-01-09 04:21:03,5093,Female,Ondo,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Once a week,Listening to lectures,Tutor,Never,Yes,Sometimes,No impact,Sometimes,Sometimes,I performed as expected,> 270
2024-04-22 17:32:43,5094,Male,Taraba,University,Middle income,2-4 hours,Every day,Group discussions,Videos,Rarely,No,Rarely,Hinders somewhat,Always,Sometimes,I performed worse than expected,120 - 200
2024-06-12 03:17:02,5095,Male,Cross River,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,2-3 times a week,Group discussions,Online materials,Rarely,Yes,Sometimes,Helps somewhat,Never,Often,I performed better than expected,200 - 270
2024-08-17 23:26:36,5096,Male,Abia,No formal education,Middle income,More than 4 hours,Only before exams,Reading notes,Online materials,Often,No,Always,Hinders a lot,Rarely,Always,I performed as expected,< 120
2024-06-16 10:10:45,5097,Male,Bayelsa,University,Low income,2-4 hours,2-3 times a week,Reading notes,Textbooks,Sometimes,No,Almost always,Hinders a lot,Rarely,Often,I performed worse than expected,200 - 270
2024-08-17 20:12:24,5098,Female,Benue,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,Never,Reading notes,Textbooks,Never,No,Never,Helps somewhat,Never,Sometimes,I performed better than expected,120 - 200
2024-03-05 09:22:50,5099,Male,Delta,University,Low income,2-4 hours,2-3 times a week,Listening to lectures,Videos,Often,No,Never,Hinders a lot,Always,Sometimes,I performed as expected,> 270
2024-03-05 03:46:57,5100,Male,Bayelsa,Secondary school,Middle income,Less than 1 hour,4-6 times a week,Reading notes,Videos,Often,Yes,Sometimes,Helps somewhat,Rarely,Always,I performed worse than expected,200 - 270
2024-01-04 03:57:22,5101,Male,Edo,Secondary school,Low income,1-2 hours,2-3 times a week,Group discussions,Past questions,Sometimes,Yes,Rarely,Hinders a lot,Sometimes,Often,I performed worse than expected,> 270
2024-01-14 13:22:30,5102,Male,Taraba,University,Low income,1-2 hours,Once a week,Listening to lectures,Tutor,Often,Yes,Never,Helps a lot,Never,Sometimes,I performed worse than expected,120 - 200
2024-04-18 12:57:53,5103,Female,Bauchi,"Postgraduate(Masters,PhD)",High income,More than 4 hours,Every day,Reading notes,Online materials,Sometimes,No,Never,Hinders somewhat,Rarely,Sometimes,I performed worse than expected,> 270
2024-02-22 09:59:24,5104,Female,Enugu,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,4-6 times a week,Listening to lectures,Past questions,Often,Yes,Rarely,Hinders somewhat,Usually,Often,I performed as expected,< 120
2024-03-27 22:02:22,5105,Female,Edo,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Every day,Listening to lectures,Videos,Rarely,Yes,Sometimes,No impact,Usually,Sometimes,I performed as expected,> 270
2024-03-01 18:57:28,5106,Male,Ebonyi,University,Low income,2-4 hours,Never,Watching videos,Videos,Always,No,Sometimes,Hinders a lot,Always,Often,I performed as expected,< 120
2024-08-20 12:50:26,5107,Male,Nasarawa,University,High income,2-4 hours,Only before exams,Listening to lectures,Videos,Sometimes,No,Almost always,Helps somewhat,Usually,Always,I performed as expected,< 120
2024-06-09 22:06:40,5108,Male,Adamawa,Secondary school,Low income,More than 4 hours,Once a week,Reading notes,Textbooks,Never,Yes,Almost always,Helps somewhat,Usually,Always,I performed better than expected,< 120
2024-05-04 20:30:29,5109,Female,Gombe,Secondary school,High income,More than 4 hours,4-6 times a week,Hands-on practice,Online materials,Rarely,Yes,Rarely,No impact,Always,Always,I performed worse than expected,> 270
2024-10-05 03:34:56,5110,Female,Kogi,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,Never,Listening to lectures,Online materials,Sometimes,Yes,Sometimes,Hinders a lot,Sometimes,Never,I performed worse than expected,200 - 270
2024-04-06 23:36:45,5111,Male,Kaduna,Secondary school,High income,1-2 hours,2-3 times a week,Hands-on practice,Tutor,Rarely,No,Always,Helps somewhat,Usually,Sometimes,I performed as expected,200 - 270
2024-04-27 09:24:15,5112,Male,Imo,Primary school,High income,Less than 1 hour,Every day,Hands-on practice,Tutor,Often,No,Always,Helps a lot,Sometimes,Always,I performed worse than expected,200 - 270
2024-05-13 01:26:13,5113,Male,Ebonyi,Secondary school,High income,1-2 hours,Never,Hands-on practice,Videos,Often,Yes,Always,Hinders a lot,Sometimes,Often,I performed worse than expected,200 - 270
2024-05-11 05:01:30,5114,Male,Taraba,Primary school,Middle income,More than 4 hours,Never,Watching videos,Videos,Often,No,Always,Hinders a lot,Usually,Often,I performed worse than expected,120 - 200
2024-03-15 13:16:46,5115,Female,Lagos,Secondary school,Low income,Less than 1 hour,Once a week,Listening to lectures,Tutor,Always,No,Rarely,Helps a lot,Rarely,Never,I performed worse than expected,> 270
2024-07-07 15:28:54,5116,Female,Kaduna,Primary school,Middle income,2-4 hours,Once a week,Listening to lectures,Online materials,Often,No,Rarely,Helps somewhat,Always,Rarely,I performed worse than expected,120 - 200
2024-09-02 03:05:30,5117,Female,Ogun,University,High income,1-2 hours,Once a week,Watching videos,Videos,Never,Yes,Always,No impact,Sometimes,Often,I performed better than expected,120 - 200
2024-02-12 07:46:11,5118,Male,Taraba,Secondary school,Middle income,More than 4 hours,2-3 times a week,Listening to lectures,Past questions,Sometimes,Yes,Rarely,No impact,Usually,Sometimes,I performed better than expected,< 120
2024-09-06 02:18:52,5119,Male,Borno,"Postgraduate(Masters,PhD)",High income,2-4 hours,Every day,Watching videos,Videos,Always,Yes,Almost always,No impact,Rarely,Never,I performed worse than expected,120 - 200
2024-09-22 05:34:38,5120,Female,Zamfara,University,High income,1-2 hours,Once a week,Hands-on practice,Online materials,Rarely,No,Rarely,Helps somewhat,Usually,Often,I performed better than expected,200 - 270
2024-05-21 18:34:04,5121,Male,Lagos,No formal education,Middle income,1-2 hours,4-6 times a week,Hands-on practice,Past questions,Rarely,Yes,Rarely,Hinders somewhat,Sometimes,Sometimes,I performed as expected,< 120
2024-01-25 08:59:51,5122,Female,FCT,No formal education,High income,1-2 hours,Only before exams,Listening to lectures,Videos,Sometimes,No,Almost always,Helps a lot,Always,Sometimes,I performed better than expected,200 - 270
2024-03-18 15:25:02,5123,Female,Osun,Secondary school,Low income,More than 4 hours,Once a week,Watching videos,Past questions,Rarely,Yes,Rarely,Helps a lot,Never,Never,I performed worse than expected,120 - 200
2024-08-25 17:36:13,5124,Male,Kaduna,University,High income,Less than 1 hour,4-6 times a week,Group discussions,Textbooks,Rarely,No,Rarely,Helps somewhat,Never,Rarely,I performed better than expected,> 270
2024-06-07 12:18:44,5125,Male,Kaduna,Secondary school,Low income,More than 4 hours,4-6 times a week,Group discussions,Videos,Sometimes,Yes,Sometimes,No impact,Never,Often,I performed as expected,> 270
2024-01-02 14:34:39,5126,Female,Yobe,No formal education,Middle income,More than 4 hours,4-6 times a week,Reading notes,Tutor,Never,Yes,Never,No impact,Always,Always,I performed better than expected,< 120
2024-02-25 21:39:45,5127,Male,Kano,Primary school,Low income,2-4 hours,Only before exams,Group discussions,Textbooks,Often,No,Almost always,Helps somewhat,Rarely,Sometimes,I performed as expected,200 - 270
2024-06-24 06:20:32,5128,Male,Osun,"Postgraduate(Masters,PhD)",Low income,1-2 hours,2-3 times a week,Watching videos,Videos,Never,No,Sometimes,No impact,Sometimes,Rarely,I performed worse than expected,120 - 200
2024-03-12 18:05:52,5129,Female,Kogi,No formal education,High income,Less than 1 hour,2-3 times a week,Listening to lectures,Textbooks,Sometimes,No,Always,No impact,Rarely,Sometimes,I performed better than expected,120 - 200
2024-04-30 08:25:58,5130,Male,Kaduna,University,Middle income,Less than 1 hour,Never,Hands-on practice,Past questions,Rarely,Yes,Rarely,No impact,Always,Never,I performed better than expected,> 270
2024-09-22 15:05:43,5131,Male,Enugu,Primary school,High income,More than 4 hours,4-6 times a week,Watching videos,Videos,Often,Yes,Never,Helps a lot,Never,Often,I performed as expected,< 120
2024-06-11 14:05:38,5132,Male,Gombe,No formal education,Middle income,Less than 1 hour,4-6 times a week,Hands-on practice,Textbooks,Often,No,Almost always,Hinders a lot,Always,Sometimes,I performed worse than expected,120 - 200
2024-03-16 15:54:44,5133,Male,Sokoto,University,High income,More than 4 hours,2-3 times a week,Hands-on practice,Past questions,Never,Yes,Rarely,No impact,Usually,Never,I performed as expected,< 120
2024-09-14 21:53:23,5134,Female,Adamawa,Primary school,Middle income,1-2 hours,4-6 times a week,Hands-on practice,Videos,Always,Yes,Always,Hinders somewhat,Rarely,Always,I performed better than expected,200 - 270
2024-07-16 19:08:04,5135,Male,Ogun,No formal education,High income,2-4 hours,4-6 times a week,Reading notes,Videos,Often,Yes,Almost always,No impact,Never,Never,I performed better than expected,< 120
2024-05-03 07:53:27,5136,Male,Katsina,No formal education,High income,Less than 1 hour,Only before exams,Listening to lectures,Online materials,Often,No,Rarely,Helps somewhat,Usually,Sometimes,I performed worse than expected,< 120
2024-01-29 20:19:26,5137,Female,Jigawa,"Postgraduate(Masters,PhD)",High income,1-2 hours,4-6 times a week,Hands-on practice,Videos,Sometimes,Yes,Always,No impact,Sometimes,Never,I performed worse than expected,200 - 270
2024-03-20 23:26:26,5138,Female,Gombe,University,Middle income,Less than 1 hour,Never,Watching videos,Tutor,Rarely,Yes,Rarely,Helps a lot,Never,Sometimes,I performed worse than expected,> 270
2024-02-24 12:22:29,5139,Female,Cross River,Secondary school,Middle income,2-4 hours,Once a week,Listening to lectures,Online materials,Always,No,Sometimes,No impact,Sometimes,Often,I performed worse than expected,200 - 270
2024-05-06 00:00:43,5140,Female,Rivers,No formal education,Middle income,1-2 hours,Only before exams,Hands-on practice,Tutor,Sometimes,No,Rarely,Helps a lot,Never,Never,I performed worse than expected,200 - 270
2024-06-12 20:35:51,5141,Male,Anambra,Secondary school,Low income,Less than 1 hour,Once a week,Reading notes,Videos,Never,Yes,Always,Hinders a lot,Sometimes,Rarely,I performed better than expected,120 - 200
2024-05-16 04:51:12,5142,Female,Kaduna,Secondary school,High income,1-2 hours,Only before exams,Group discussions,Past questions,Never,No,Rarely,Helps somewhat,Rarely,Sometimes,I performed as expected,120 - 200
2024-08-10 12:04:16,5143,Female,Ekiti,No formal education,High income,Less than 1 hour,Never,Hands-on practice,Textbooks,Always,Yes,Almost always,Hinders somewhat,Rarely,Never,I performed worse than expected,200 - 270
2024-05-13 17:33:28,5144,Female,Ogun,No formal education,Low income,Less than 1 hour,Once a week,Listening to lectures,Textbooks,Always,Yes,Rarely,Helps a lot,Always,Sometimes,I performed worse than expected,200 - 270
2024-03-14 02:38:26,5145,Male,Katsina,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,Once a week,Reading notes,Tutor,Never,No,Rarely,Hinders a lot,Rarely,Always,I performed better than expected,< 120
2024-03-16 19:30:33,5146,Male,Sokoto,Secondary school,Low income,2-4 hours,Only before exams,Hands-on practice,Online materials,Never,No,Never,No impact,Usually,Always,I performed as expected,120 - 200
2024-03-18 15:13:27,5147,Female,Ebonyi,"Postgraduate(Masters,PhD)",Low income,2-4 hours,4-6 times a week,Group discussions,Textbooks,Always,Yes,Sometimes,Helps a lot,Rarely,Rarely,I performed worse than expected,< 120
2024-08-08 15:52:40,5148,Female,Kano,No formal education,High income,1-2 hours,Every day,Watching videos,Videos,Often,No,Always,Helps a lot,Never,Always,I performed as expected,120 - 200
2024-08-25 20:18:44,5149,Male,FCT,"Postgraduate(Masters,PhD)",High income,More than 4 hours,4-6 times a week,Listening to lectures,Tutor,Rarely,No,Never,Hinders somewhat,Sometimes,Never,I performed better than expected,> 270
2024-01-21 19:57:31,5150,Female,Ondo,Secondary school,Middle income,More than 4 hours,2-3 times a week,Hands-on practice,Textbooks,Never,No,Almost always,Hinders a lot,Never,Sometimes,I performed worse than expected,> 270
2024-02-17 14:15:14,5151,Male,Zamfara,Primary school,High income,1-2 hours,Once a week,Listening to lectures,Tutor,Never,Yes,Almost always,Helps a lot,Never,Never,I performed worse than expected,120 - 200
2024-08-28 06:37:16,5152,Male,Benue,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Once a week,Watching videos,Tutor,Rarely,Yes,Sometimes,Helps a lot,Rarely,Sometimes,I performed worse than expected,120 - 200
2024-07-24 22:44:10,5153,Female,Yobe,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Only before exams,Group discussions,Past questions,Often,Yes,Sometimes,Helps somewhat,Sometimes,Always,I performed as expected,120 - 200
2024-01-14 09:17:50,5154,Male,Plateau,Secondary school,Low income,More than 4 hours,Only before exams,Listening to lectures,Online materials,Rarely,No,Always,Hinders somewhat,Usually,Never,I performed as expected,> 270
2024-08-05 01:46:22,5155,Female,Kogi,Primary school,High income,2-4 hours,Once a week,Group discussions,Videos,Never,Yes,Always,Helps somewhat,Always,Sometimes,I performed better than expected,> 270
2024-08-04 00:33:35,5156,Male,Lagos,No formal education,Middle income,1-2 hours,2-3 times a week,Watching videos,Textbooks,Often,Yes,Never,No impact,Rarely,Never,I performed as expected,> 270
2024-06-20 07:37:41,5157,Male,Borno,"Postgraduate(Masters,PhD)",High income,1-2 hours,4-6 times a week,Group discussions,Tutor,Often,No,Rarely,Helps somewhat,Usually,Rarely,I performed worse than expected,> 270
2024-02-11 15:48:59,5158,Female,Kwara,Secondary school,High income,2-4 hours,Never,Listening to lectures,Tutor,Rarely,Yes,Never,Hinders somewhat,Always,Never,I performed better than expected,< 120
2024-03-29 12:00:44,5159,Male,Ondo,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,Only before exams,Reading notes,Tutor,Never,No,Sometimes,No impact,Usually,Rarely,I performed worse than expected,200 - 270
2024-07-04 16:01:06,5160,Male,Zamfara,No formal education,Low income,More than 4 hours,Once a week,Reading notes,Past questions,Rarely,Yes,Sometimes,Hinders a lot,Sometimes,Always,I performed better than expected,200 - 270
2024-04-22 11:21:14,5161,Female,Borno,No formal education,Middle income,1-2 hours,Once a week,Listening to lectures,Videos,Never,Yes,Almost always,Helps a lot,Never,Never,I performed worse than expected,120 - 200
2024-07-11 12:53:27,5162,Male,Imo,University,Middle income,2-4 hours,2-3 times a week,Group discussions,Textbooks,Sometimes,No,Always,Hinders somewhat,Always,Never,I performed better than expected,120 - 200
2024-03-26 11:16:22,5163,Female,Borno,No formal education,Low income,Less than 1 hour,Every day,Reading notes,Videos,Never,No,Always,No impact,Rarely,Always,I performed worse than expected,120 - 200
